Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
216,0,-0.003525,-0.067812,-0.006876,0.997668,-70.074455,-82.031509,270.162445
217,0,-0.001049,-0.068878,-0.008512,0.997588,-70.137695,-80.843109,269.771729
218,0,0.001575,-0.069743,-0.010076,0.997513,-70.139359,-79.643044,269.345978
219,0,0.004017,-0.070510,-0.011671,0.997435,-70.068100,-78.382568,268.877045
220,0,0.005927,-0.070687,-0.013265,0.997393,-69.923347,-77.008598,268.427948
221,0,0.006786,-0.070697,-0.014448,0.997370,-69.738014,-75.557823,268.006439
222,0,0.006822,-0.070327,-0.015466,0.997381,-69.476089,-74.027832,267.626770
223,0,0.005864,-0.069782,-0.016102,0.997415,-69.185905,-72.386299,267.301483
224,0,0.003174,-0.068863,-0.016264,0.997488,-68.863388,-70.640816,267.125519
225,0,0.000151,-0.068221,-0.015621,0.997548,-68.570122,-68.839912,267.024231
226,0,-0.002499,-0.067813,-0.014585,0.997588,-68.331802,-67.072868,266.988647
227,0,-0.005004,-0.067826,-0.013562,0.997592,-68.157578,-65.338661,266.950836
228,0,-0.007187,-0.067635,-0.012312,0.997608,-68.029694,-63.699238,266.909271
229,0,-0.009391,-0.067606,-0.011130,0.997606,-67.904472,-62.119827,266.861786
230,0,-0.011236,-0.067789,-0.009475,0.997591,-67.807343,-60.589386,266.783844
231,0,-0.012925,-0.068224,-0.007592,0.997557,-67.782730,-59.156410,266.628845
232,0,-0.014195,-0.068766,-0.005851,0.997515,-67.814240,-57.789871,266.398926
233,0,-0.015509,-0.069316,-0.004518,0.997464,-67.877060,-56.434761,266.108765
234,0,-0.017479,-0.069572,-0.003459,0.997418,-67.931992,-54.998547,265.732483
235,0,-0.019494,-0.069752,-0.002630,0.997370,-67.996071,-53.556480,265.270203
236,0,-0.022151,-0.070230,-0.001614,0.997284,-68.099197,-52.069244,264.728821
237,0,-0.024560,-0.070640,-0.000607,0.997199,-68.170227,-50.498383,264.080231
238,0,-0.027129,-0.071052,0.001005,0.997103,-68.192642,-48.806679,263.383087
239,0,-0.029508,-0.071422,0.003260,0.997004,-68.205109,-47.000229,262.627045
240,0,-0.031593,-0.071269,0.006534,0.996935,-68.216881,-45.179756,261.854248
241,0,-0.032712,-0.069988,0.011470,0.996945,-67.953712,-43.521507,261.068665
242,0,-0.033292,-0.067516,0.017355,0.997012,-67.513954,-42.102215,260.213867
243,0,-0.033237,-0.063743,0.023906,0.997126,-67.018173,-40.926842,259.308777
244,0,-0.031841,-0.059368,0.030817,0.997252,-66.461105,-40.030067,258.355530
245,0,-0.029958,-0.055060,0.038053,0.997308,-65.923233,-39.310383,257.378754
246,0,-0.028612,-0.051226,0.045895,0.997222,-65.487526,-38.641716,256.443542
247,0,-0.028589,-0.049599,0.053734,0.996913,-65.268074,-37.972267,255.554108
248,0,-0.030671,-0.050779,0.060874,0.996381,-65.348526,-37.266636,254.642548
249,0,-0.034449,-0.053309,0.066987,0.995733,-65.679100,-36.463749,253.728149
250,0,-0.039306,-0.056262,0.071840,0.995052,-66.032600,-35.647747,252.726227
251,0,-0.043765,-0.058325,0.075607,0.994468,-66.314545,-34.853775,251.637436
252,0,-0.047204,-0.059795,0.077982,0.994040,-66.501259,-34.234127,250.522736
253,0,-0.048933,-0.060359,0.078994,0.993842,-66.549896,-33.883652,249.412262
254,0,-0.048725,-0.059515,0.078581,0.993936,-66.453705,-33.792130,248.339813
255,0,-0.047421,-0.058242,0.077020,0.994197,-66.253670,-33.997463,247.353073
256,0,-0.044854,-0.056393,0.074480,0.994616,-65.958160,-34.452869,246.410690
257,0,-0.041505,-0.053976,0.071037,0.995147,-65.590378,-35.153458,245.492691
258,0,-0.037809,-0.051230,0.067344,0.995696,-65.180969,-36.017494,244.574478
259,0,-0.034458,-0.048044,0.063408,0.996235,-64.713715,-36.963898,243.677429
260,0,-0.030904,-0.044684,0.059841,0.996728,-64.193237,-38.028568,242.796005
261,0,-0.028044,-0.041539,0.056349,0.997152,-63.669258,-39.121807,241.957458
